,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_covariance_type,param_max_iter,param_n_components,param_reg_covar,param_tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
31,0.027799050013224285,0.0002845923105875651,-8.858498506232515,-1.8875586616782583,full,100,3,0.1,1e-05,"{'max_iter': 100, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 0.1, 'n_components': 3}",3,-15.055417843924209,-2.1576701877495155,-5.62810666671585,-1.8470020795358912,-5.891971008057487,-1.6580037177493685,0.010258832935020399,3.7663763717246964e-06,4.3832075816727984,0.20599396848274443
32,0.025252660115559895,0.0003352959950764974,-8.866536835648333,-1.894950482662659,full,100,3,0.1,0.0001,"{'max_iter': 100, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 0.1, 'n_components': 3}",8,-15.061983819741334,-2.1573782278650255,-5.595939225279489,-1.8713525985528876,-5.94168746192418,-1.6561206215700641,0.006154062452297374,7.816841563753215e-05,4.383115935824347,0.20531673428791639
33,0.01154764493306478,0.0003007253011067708,-9.064872988703382,-1.890247589372554,full,100,3,0.1,0.001,"{'max_iter': 100, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 0.1, 'n_components': 3}",12,-15.447301135801453,-2.1531561221488724,-5.64050468075348,-1.8668344608414287,-6.106813149555217,-1.6507521851273614,0.004681856601385823,2.6856653290932657e-05,4.5170715208470575,0.20577262520298117
34,0.00579071044921875,0.00028061866760253906,-10.128331569742784,-1.880153810485802,full,100,3,0.1,0.01,"{'max_iter': 100, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 0.1, 'n_components': 3}",32,-18.83275818144977,-2.11961708304099,-5.660265447136553,-1.8658961126848561,-5.89197108064203,-1.65494823573156,0.000792437102872255,2.4853540692507252e-06,6.155685927340895,0.1899679725197661
35,0.005007266998291016,0.00027879079182942707,-10.581670691304437,-1.8758769073564228,full,100,3,0.1,0.1,"{'max_iter': 100, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 0.1, 'n_components': 3}",36,-19.27123716661746,-2.123198829767228,-5.660265447136553,-1.8658961126848561,-6.813509460159294,-1.6385357796171842,0.0005925094884391243,2.063235439578242e-06,6.162462553506578,0.19798868695271957
36,0.031227986017862957,0.00028133392333984375,-40.475717860110414,-0.6671155683686583,full,200,3,1e-06,1e-06,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 1e-06, 'n_components': 3}",404,-89.66258115011314,-1.1610410637421669,-9.884974617600859,-0.6220351140208504,-21.879597812617245,-0.2182705273429573,0.01589280346211228,2.0509541671377722e-06,35.12338619428817,0.3862022411455488
37,0.03612224260965983,0.0003127257029215495,-44.05110269119164,-0.6551256353260722,full,200,3,1e-06,1e-05,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 1e-06, 'n_components': 3}",429,-100.43768720963334,-1.1250530303961659,-9.884897434316796,-0.622035119732339,-21.830723429624786,-0.21828875584971144,0.02146543052191961,2.1498546993269127e-05,40.1684857810952,0.37092371099291543
38,0.019579410552978516,0.0002929369608561198,-40.35717715855776,-0.6672236361103489,full,200,3,1e-06,0.0001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 1e-06, 'n_components': 3}",401,-89.5730619741764,-1.1611528130813489,-9.884897434316796,-0.622035119732339,-21.613572067180083,-0.2184829755173585,0.005288579622059029,1.2247590229846987e-05,35.12874360405425,0.3861675863944429
39,0.01499795913696289,0.00034999847412109375,-40.38141716455508,-0.6690327058462461,full,200,3,1e-06,0.001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 1e-06, 'n_components': 3}",403,-90.41325459307025,-1.1651522000740469,-9.884897434316796,-0.622035119732339,-20.846099466278215,-0.21991079773235245,0.0011430661115377537,9.899071262593045e-05,35.659739715365255,0.3873214917873986
40,0.007055600484212239,0.00041405359903971356,-30.787455303625787,-0.754662848357517,full,200,3,1e-06,0.01,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 1e-06, 'n_components': 3}",375,-60.613485878972426,-1.2926398544337323,-11.002764761087477,-0.750966796474639,-20.746115270817462,-0.22038189416417966,0.0020620873980155617,0.00015359367416997716,21.462017530201244,0.4377552809047509
41,0.005018711090087891,0.00028634071350097656,-33.35165933267872,-0.7242547021980149,full,200,3,1e-06,0.1,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 1e-06, 'n_components': 3}",379,-70.38119735274464,-1.2562502998207403,-9.729688267716854,-0.691824788288742,-19.94409237757468,-0.22468901848456238,0.0002565873553122354,1.1826779190048387e-05,26.513814352955713,0.4217569946269269
42,0.03126875559488932,0.00039132436116536457,-37.347472294380196,-0.6598177967159146,full,200,3,1e-05,1e-06,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 1e-05, 'n_components': 3}",382,-89.64341447116591,-1.1610425884248265,-9.883298516075843,-0.6220354724985401,-12.515703895898845,-0.19637532922437737,0.0072602918623866615,0.00015100341085963947,36.9944280997307,0.39472890128186017
43,0.032015085220336914,0.00028324127197265625,-44.019481510205814,-0.65512576414263,full,200,3,1e-05,1e-05,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 1e-05, 'n_components': 3}",427,-100.36587700975349,-1.1250545599489135,-9.883229502942829,-0.6220354861530383,-21.809338017921117,-0.21828724632593835,0.01865478318281299,7.764787157741696e-06,40.1393010271425,0.3709249386213048
44,0.016021331151326496,0.0002796649932861328,-40.34313956731167,-0.6672241206015377,full,200,3,1e-05,0.0001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 1e-05, 'n_components': 3}",399,-89.54887486632907,-1.1611791702013665,-9.883229502942829,-0.6220354861530383,-21.597314332663085,-0.21845770545020823,0.006729417619456237,3.6053009739601627e-06,35.1208222719533,0.3861885977413388
45,0.012824376424153646,0.00029699007670084637,-39.94349432139221,-0.6891642076222727,full,200,3,1e-05,0.001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 1e-05, 'n_components': 3}",393,-90.26626829788644,-1.164945461231693,-8.47951727412853,-0.6832560922350736,-21.084697392161644,-0.21929106940005177,0.002032978595242476,2.756070191960917e-05,35.953755733061776,0.386084391956119
46,0.007856607437133789,0.00037598609924316406,-27.205262089183957,-0.7367192273111046,full,200,3,1e-05,0.01,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 1e-05, 'n_components': 3}",316,-60.620565091073296,-1.2927134913690117,-8.47951727412853,-0.6833884461502153,-12.515703902350053,-0.23405574441408705,0.0016466094667844568,0.00011622377937918653,23.685573058376196,0.43383728552023004
47,0.004365364710489909,0.00028395652770996094,-34.11502896956969,-0.7441161538234452,full,200,3,1e-05,0.1,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 1e-05, 'n_components': 3}",380,-71.01750497032737,-1.2558581856037763,-11.033273555403962,-0.7531720592574017,-20.29430838297775,-0.22331821660915768,1.2689802587008205e-05,1.0696113984084108e-05,26.366471673437278,0.42158131201487375
48,0.033955891927083336,0.0002907117207845052,-39.84699447545688,-0.6875984518935376,full,200,3,0.0001,1e-06,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 0.0001, 'n_components': 3}",392,-89.45816411126542,-1.1611637066356182,-8.470236565371584,-0.6832957700704106,-21.612582749733647,-0.21833587897458376,0.015047040065421834,5.821624301850776e-06,35.48832136804193,0.38491987300922736
49,0.035697619120279946,0.0003230571746826172,-40.19127016685804,-0.6682979101146608,full,200,3,0.0001,1e-05,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 0.0001, 'n_components': 3}",395,-99.64431518545545,-1.1251023966401124,-8.470236565371584,-0.6832977959119129,-12.459258749747082,-0.19649353779195697,0.018353679830220175,1.2144534743558925e-05,42.071181712144224,0.3792513244215646
50,0.020089070002237957,0.00028061866760253906,-43.96067933790315,-0.6555227064868467,full,200,3,0.0001,0.0001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 0.0001, 'n_components': 3}",424,-100.60912233081466,-1.1260296658842264,-9.866619868994974,-0.6220705958327325,-21.406295813899842,-0.21846785774358154,0.011531424132643086,7.255136515952558e-06,40.33258071228282,0.371264857551668
51,0.016632556915283203,0.00028363863627115887,-44.01374855461789,-0.660406420575736,full,200,3,0.0001,0.001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 0.0001, 'n_components': 3}",425,-101.38960636150138,-1.139671045684622,-9.866619868994974,-0.6220705958327325,-20.785019433357334,-0.21947762020985326,0.008610250759682551,5.114743839805631e-06,40.8149862719447,0.37664413944357955
52,0.008959690729777018,0.00028141339619954425,-37.91988315196196,-0.7016899859616457,full,200,3,0.0001,0.01,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 0.0001, 'n_components': 3}",384,-92.83015413479144,-1.1864557769847286,-8.470236565371584,-0.6843496054612759,-12.459258755722855,-0.23426457543893262,0.0022520815573346363,4.6162718872889225e-06,38.86156172075952,0.38892376088571207
53,0.004619042078653972,0.00027553240458170575,-31.977610305331375,-0.7377956489915293,full,200,3,0.0001,0.1,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 0.0001, 'n_components': 3}",377,-66.46136084064513,-1.296414388246275,-9.712569657388665,-0.6919701496348131,-19.758900417960334,-0.22500240909349983,0.00017933941383063907,8.99132768232406e-07,24.72622061259418,0.4386007216603624
54,0.040546258290608726,0.0002933343251546224,-40.78110485227798,-0.6589777436219552,full,200,3,0.001,1e-06,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 0.001, 'n_components': 3}",408,-92.94702089458899,-1.128251796352178,-9.706718912736621,-0.6250343157602486,-19.68957474950834,-0.22364711875343887,0.027302215279141874,2.0193301442946886e-05,37.1113320524834,0.3700824438821093
55,0.03415234883626302,0.0003066062927246094,-39.087650202075295,-0.6729407530696195,full,200,3,0.001,1e-05,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 0.001, 'n_components': 3}",389,-87.88814563856948,-1.1701407335037632,-9.706709824231375,-0.6250342943301316,-19.66809514342504,-0.2236472313749638,0.004626375395672775,2.497825785390624e-05,34.74596921951119,0.3878863742427058
56,0.02577996253967285,0.00029397010803222656,-38.50447376691272,-0.653156252450474,full,200,3,0.001,0.0001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 0.001, 'n_components': 3}",386,-93.86187075930354,-1.12914276189245,-9.706709824231375,-0.6250342943301316,-11.944840717203228,-0.20529170112884054,0.007363705472508899,1.78192967806385e-05,39.15425356887285,0.37768446178867654
57,0.013862291971842447,0.000274658203125,-39.44275733162407,-0.6791026830346888,full,200,3,0.001,0.001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 0.001, 'n_components': 3}",391,-89.52137350392371,-1.1875378578063043,-9.706685371832162,-0.6250346783304177,-19.100213119116336,-0.22473551296734434,0.00013462331805030975,2.827715376958401e-06,35.6179771013097,0.39491737587869835
58,0.007965008417765299,0.00028006235758463543,-29.35881521039418,-0.7338202035612157,full,200,3,0.001,0.01,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 0.001, 'n_components': 3}",334,-60.71379192233472,-1.2990568415305555,-9.653439349740188,-0.6667810117588024,-17.709214359107634,-0.23562275739428923,0.001242626553975056,5.081293539411475e-06,22.41390641551412,0.4367254688808714
59,0.004856268564860026,0.0002783934275309245,-25.750660617382202,-0.7807857537858128,full,200,3,0.001,0.1,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 0.001, 'n_components': 3}",281,-56.92771450488664,-1.3165821540803158,-8.379426631215505,-0.7334473157702803,-11.944840716044471,-0.2923277915068425,0.00034683986441793154,2.614161841614807e-06,22.093506756923563,0.41948773966828545
60,0.04305164019266764,0.0002796649932861328,-27.59794912441367,-0.8013320730499287,full,200,3,0.01,1e-06,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 0.01, 'n_components': 3}",319,-62.089541745613,-1.2909292319644345,-8.488638171433362,-0.7584382436785845,-12.215667456194653,-0.35462874350676715,0.02358379075800516,3.251595901724304e-06,24.436654953606695,0.3834445302084081
61,0.04607367515563965,0.0002830823262532552,-26.59626532992236,-0.786116362115104,full,200,3,0.01,1e-05,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 0.01, 'n_components': 3}",301,-59.084323530091204,-1.2452567541207105,-8.488632425967644,-0.7584424336011542,-12.21584003370823,-0.35464989862344753,0.023508888680033438,3.5058252016882547e-06,23.022864915136985,0.36411493378165366
62,0.03329960505167643,0.0002823670705159505,-27.598160938278742,-0.8014591250077682,full,200,3,0.01,0.0001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 0.01, 'n_components': 3}",320,-62.08815076605333,-1.2910201158135906,-8.488485481976818,-0.7584565184641419,-12.217846566806067,-0.3549007407455724,0.02084834123559608,2.1531132354965316e-06,24.4355831014971,0.38337691568619836
63,0.01820675532023112,0.00029921531677246094,-26.9068074487304,-0.8009965644363981,full,200,3,0.01,0.001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 0.01, 'n_components': 3}",313,-58.85754711920412,-1.249348734728526,-8.487671198831018,-0.7585188118731436,-13.375204028156068,-0.3951221467075247,0.007992774330644098,3.0222474251259394e-05,22.68052495581793,0.3500276517816072
64,0.008202314376831055,0.0002740224202473958,-27.65665065870796,-0.8206355314819861,full,200,3,0.01,0.01,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 0.01, 'n_components': 3}",321,-61.58797110557973,-1.2953792207508192,-8.472711343834385,-0.7621078358008223,-12.909269526709767,-0.40441953789431645,0.0023774195583209823,1.6556315943399795e-06,24.06133333211515,0.366079597437725
65,0.004669666290283203,0.00028228759765625,-23.3348413224039,-0.8595139369672603,full,200,3,0.01,0.1,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 0.01, 'n_components': 3}",202,-48.675279730378534,-1.379112582541206,-8.4199747101234,-0.795009690466258,-12.909269526709767,-0.40441953789431645,0.0001596181078388447,7.636841477416499e-06,18.01188137533712,0.40052235158873256
66,0.0753637154897054,0.00028626124064127606,-8.804234966087416,-1.904303776969426,full,200,3,0.1,1e-06,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 0.1, 'n_components': 3}",2,-15.057182169301505,-2.1578567860752838,-5.462609773072782,-1.8970835371829196,-5.892912955887958,-1.657971007650074,0.06463464483768452,9.581012760912907e-06,4.424989774144297,0.20414136730033505
67,0.03479162851969401,0.0002960364023844401,-8.859293668779006,-1.8876196949724242,full,200,3,0.1,1e-05,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 0.1, 'n_components': 3}",5,-15.057809810946807,-2.157859343632175,-5.628100187257705,-1.8469954157906883,-5.891971008132503,-1.6580043254944092,0.01281152539216577,5.619579801452538e-06,4.384336416993522,0.20607686079656984
68,0.02508234977722168,0.0002903938293457031,-8.869911530352969,-1.8949478736941316,full,200,3,0.1,0.0001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 0.1, 'n_components': 3}",9,-15.068790059533447,-2.1575465482281957,-5.595939225279489,-1.8713525985528876,-5.945005306245969,-1.6559444743013116,0.006793652774258814,1.498184612372734e-05,4.3855849512443505,0.20545674791981738
69,0.010155677795410156,0.00027640660603841144,-9.056044268172652,-1.8863681282355114,full,200,3,0.1,0.001,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 0.1, 'n_components': 3}",11,-15.423980952767009,-2.1533011033499925,-5.63733870219573,-1.8550510962291804,-6.106813149555217,-1.6507521851273614,0.0042205773929652815,2.1531132354965316e-06,4.506888415040011,0.20635636032835425
70,0.004575014114379883,0.0003032684326171875,-10.120689307545113,-1.8765117029114549,full,200,3,0.1,0.01,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 0.1, 'n_components': 3}",31,-18.83275818144978,-2.11961708304099,-5.63733870219573,-1.8550510962291804,-5.891971038989831,-1.654866929464194,0.00034807844225974216,1.720032114131067e-05,6.161239997190998,0.1903393365225947
71,0.004874706268310547,0.00027624766031901043,-10.274491231465348,-1.8813477260612148,full,200,3,0.1,0.1,"{'max_iter': 200, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 0.1, 'n_components': 3}",34,-19.27123716661746,-2.123198829767228,-5.660265447136553,-1.8658961126848561,-5.89197108064203,-1.6549482357315604,0.0004300514732873666,2.614161841614807e-06,6.362363289502133,0.19147448737040365
72,0.02655625343322754,0.0002849896748860677,-40.00767887782337,-0.6875007226161451,full,300,3,1e-06,1e-06,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 1e-06, 'n_components': 3}",394,-89.66318053972054,-1.1610407970152081,-8.480447384803945,-0.6831908028558975,-21.879408708945643,-0.2182705679773299,0.007897613277075131,7.867411722033553e-07,35.535284578499954,0.38489639969415856
73,0.030034621556599934,0.00029007593790690106,-44.052041026687064,-0.6551251851165012,full,300,3,1e-06,1e-05,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 1e-06, 'n_components': 3}",430,-100.43768720963286,-1.1250530303961654,-9.884897434316796,-0.622035119732339,-21.833538436111542,-0.21828740522099913,0.017174708734815455,9.873203502959755e-06,40.16796673178521,0.3709242412049246
74,0.018850008646647137,0.00027863184611002606,-41.37564349240597,-0.6478974831714656,full,300,3,1e-06,0.0001,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 1e-06, 'n_components': 3}",417,-101.7206294090137,-1.1252712969782785,-9.884897434316796,-0.622035119732339,-12.521403633887434,-0.19638603280377917,0.007026489486854645,4.112672498364643e-06,42.68392191596099,0.37965651571047343
75,0.012961387634277344,0.0002835591634114583,-40.381417164555046,-0.6690327058462463,full,300,3,1e-06,0.001,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 1e-06, 'n_components': 3}",402,-90.41325459307014,-1.1651522000740475,-9.884897434316796,-0.622035119732339,-20.846099466278215,-0.21991079773235245,0.0013352544063413257,2.4649401377472594e-06,35.6597397153652,0.3873214917873989
76,0.007161378860473633,0.00027751922607421875,-41.02288067903953,-0.7228120463185039,full,300,3,1e-06,0.01,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 1e-06, 'n_components': 3}",412,-93.06536721083641,-1.1859754455042342,-11.002764761087477,-0.750966796474639,-19.000510065194707,-0.23149389697663866,0.0011105766890488853,1.7302466278932287e-06,36.94415863431852,0.39017369985445793
77,0.005590279897054036,0.00027902921040852863,-30.00413579888589,-0.765658124267512,full,300,3,1e-06,0.1,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 1e-06, 'n_components': 3}",345,-59.31612129472919,-1.3146792391842783,-11.035721335062524,-0.7531683663552016,-19.66056476686596,-0.22912676726305592,0.001564924080247998,2.135440324551964e-06,21.023658916201637,0.4432629301465066
78,0.04023901621500651,0.0003046989440917969,-43.785273593261046,-0.6551082583945692,full,300,3,1e-05,1e-06,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 1e-05, 'n_components': 3}",422,-99.61765257936985,-1.125018336585199,-9.883298516075843,-0.6220354724985401,-21.854869684337444,-0.218270966099969,0.01833203602857022,1.7259704819121556e-05,39.78082064257893,0.3709160330368255
79,0.03063797950744629,0.0002810160319010417,-40.92163065547751,-0.6478226375123778,full,300,3,1e-05,1e-05,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 1e-05, 'n_components': 3}",410,-100.36587700975426,-1.125054559948913,-9.883311060707275,-0.6220354714098598,-12.515703895970978,-0.1963778811783606,0.016952296056426862,2.2813002418529706e-06,42.04716551271715,0.37956890184767517
80,0.01944700876871745,0.00027934710184733075,-44.28472166273192,-0.6554762807906168,full,300,3,1e-05,0.0001,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 1e-05, 'n_components': 3}",431,-101.37362115258983,-1.125935650768604,-9.883229502942829,-0.6220354861530383,-21.597314332663085,-0.21845770545020823,0.012043055834483124,3.612301564967954e-06,40.65022984413737,0.3712301804984062
81,0.012840588887532553,0.0002780755360921224,-40.530268616582056,-0.6685329869008286,full,300,3,1e-05,0.001,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 1e-05, 'n_components': 3}",406,-90.26626829788644,-1.164945461231693,-9.883229502942829,-0.6220354861530383,-21.44130804891691,-0.21861801331775454,0.0033459689345970464,8.778064264605254e-07,35.48379482846368,0.387733089337386
82,0.0073546568552653,0.0002943674723307292,-41.19944248759923,-0.6901742491322604,full,300,3,1e-05,0.01,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 1e-05, 'n_components': 3}",415,-93.04493814831707,-1.1860185826270495,-9.827546170405268,-0.6641014215232848,-20.725843144075323,-0.22040274324644715,0.0013121647502431046,2.451373819829906e-05,36.92929988018287,0.3946418896251147
83,0.005384365717569987,0.00028634071350097656,-29.28063490376658,-0.7430824460692823,full,300,3,1e-05,0.1,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 1e-05, 'n_components': 3}",327,-57.81946872032417,-1.3140927572919867,-9.728127607997823,-0.6918363643067029,-20.29430838297775,-0.22331821660915768,0.0012282809094218583,1.1903432085483054e-05,20.635888168418422,0.4467787635377431
84,0.04355327288309733,0.00028665860493977863,-43.451047078888145,-0.6551543870087387,full,300,3,0.0001,1e-06,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 0.0001, 'n_components': 3}",419,-98.87384814100598,-1.1250567938074227,-9.866710345924805,-0.6220704882442096,-21.612582749733647,-0.21833587897458376,0.020335573122831862,5.472674465397777e-06,39.48211863455791,0.3709057495886894
85,0.03489557902018229,0.00028204917907714844,-43.69294967123287,-0.6551740366168307,full,300,3,0.0001,1e-05,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 0.0001, 'n_components': 3}",421,-99.64431518545545,-1.1251023966401124,-9.866693381266671,-0.6220704972419043,-21.56784044697649,-0.21834921596847523,0.015564201386118111,3.5523568214777325e-06,39.850936315582715,0.3709197720117682
86,0.025357643763224285,0.00028332074483235675,-40.2025666605195,-0.667303052598187,full,300,3,0.0001,0.0001,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 0.0001, 'n_components': 3}",396,-89.4028733351831,-1.1612930040515383,-9.866619868994974,-0.6220705958327325,-21.33820677738044,-0.21854555791029032,0.01756328430191906,6.038891551180799e-06,35.103674633955066,0.38620173326060253
87,0.01651875178019206,0.0002799034118652344,-44.01374855461789,-0.660406420575736,full,300,3,0.0001,0.001,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 0.0001, 'n_components': 3}",425,-101.38960636150138,-1.139671045684622,-9.866619868994974,-0.6220705958327325,-20.785019433357334,-0.21947762020985326,0.008464679325354326,2.2450203723630166e-06,40.8149862719447,0.37664413944357955
88,0.007276614507039388,0.00027902921040852863,-31.47083576600422,-0.7246013719718226,full,300,3,0.0001,0.01,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 0.0001, 'n_components': 3}",376,-72.14197504943822,-1.2753347215646216,-9.81127349285158,-0.6642048189119136,-12.459258755722855,-0.23426457543893295,0.0009906249850209512,2.9156901562760897e-06,28.77914910078084,0.4271553737651594
89,0.006475687026977539,0.00034769376118977863,-29.62773731933285,-0.7636938307705498,full,300,3,0.0001,0.1,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 0.0001, 'n_components': 3}",338,-57.74888196433828,-1.3142099347564935,-11.008893804526144,-0.753226799282957,-20.125436189134135,-0.22364475827219898,0.001546896194423591,9.424228005947883e-05,20.22995993358327,0.44528288394470983
90,0.039870897928873696,0.0002830028533935547,-39.093591017843835,-0.6729203259522062,full,300,3,0.001,1e-06,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 0.001, 'n_components': 3}",390,-87.88448043843185,-1.170079548432278,-9.706717865591308,-0.6250343106709019,-19.68957474950834,-0.22364711875343887,0.012812247538920064,6.618710458646461e-06,34.74025067775829,0.3878602745247216
91,0.029877583185831707,0.00028244654337565106,-39.086373230035115,-0.6729411596300788,full,300,3,0.001,1e-05,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 1e-05, 'reg_covar': 0.001, 'n_components': 3}",388,-87.88814563856933,-1.1701407335037626,-9.706709824231375,-0.6250342943301316,-19.664264227304653,-0.2236484510563425,0.010747255791815189,6.344901293504103e-06,34.74668295999221,0.3878859033189031
92,0.02456521987915039,0.00028141339619954425,-38.50447376688666,-0.6532099999834043,full,300,3,0.001,0.0001,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.0001, 'reg_covar': 0.001, 'n_components': 3}",385,-93.86187075930357,-1.1291427618924503,-9.706709824231375,-0.6250342943301316,-11.94484071712504,-0.205452943727631,0.00754092940251855,2.570305129495657e-06,39.15425356889055,0.3776207293366667
93,0.017096281051635742,0.00028228759765625,-41.17716560093488,-0.6597132128115015,full,300,3,0.001,0.001,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.001, 'reg_covar': 0.001, 'n_components': 3}",414,-94.48533703035426,-1.1298184676625624,-9.706685371832162,-0.6250346783304177,-19.339474400618222,-0.22428649244152443,0.007549097005243479,5.227115520606152e-06,37.89915137114593,0.37049425555802745
94,0.0071563720703125,0.00027831395467122394,-29.35881521039426,-0.7338202035612155,full,300,3,0.001,0.01,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.01, 'reg_covar': 0.001, 'n_components': 3}",335,-60.71379192233497,-1.2990568415305546,-9.653439349740188,-0.6667810117588024,-17.709214359107634,-0.23562275739428923,8.030212402177033e-05,4.483001955722318e-06,22.413906415514237,0.436725468880871
95,0.00543061892191569,0.00027640660603841144,-28.808569728714392,-0.7674881017665262,full,300,3,0.001,0.1,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 0.1, 'reg_covar': 0.001, 'n_components': 3}",324,-56.9277145048866,-1.316582154080316,-10.77450241939898,-0.7553646851034651,-18.7234922618576,-0.23051746611579724,0.0014450903557260164,3.3169804818962744e-06,20.14632037678969,0.4434669168679564
96,0.06392606099446614,0.00030001004536946613,-26.598143730175014,-0.7860904663138418,full,300,3,0.01,1e-06,"{'max_iter': 300, 'covariance_type': 'full', 'tol': 1e-06, 'reg_covar': 0.01, 'n_components': 3}",302,-59.09012555927896,-1.2452044071107058,-8.488638175051427,-0.7584382483240526,-12.215667456194653,-0.35462874350676715,0.025769248969166395,1.4673023100337056e-05,23.025628463413554,0.36410139340639264
